teks_keluhan_awam|teks_laporan_teknisi|tipe_aset|lokasi_gedung|lokasi_lantai|lokasi_zona|kategori_aset|severity|root_cause|jenis_kerusakan|biaya_perbaikan
Genset di gedung utama lantai 19 zona tengah tiba2 getar keras banget|Laporan teknisi: Genset Diesel Deutz di Gedung Utama, Lantai 19, Zona Tengah mengalami kerusakan akibat human error yang menyebabkan getaran berlebihan|Genset Diesel|Gedung Utama|Lantai 19|Zona Tengah|Mechanical|Sedang|Human error|Getaran berlebihan|1103000
Genset diesel deutz di lantai 19 gedung utama zona tengah ngadat karena getaran kuat|Kerusakan Genset Diesel Deutz di Gedung Utama, Lantai 19, Zona Tengah disebabkan oleh kesalahan manusia yang menyebabkan getaran berlebihan|Genset Diesel|Gedung Utama|Lantai 19|Zona Tengah|Mechanical|Sedang|Human error|Getaran berlebihan|1103000
APAB Dry Powder di Gedung Utama lantai 14 zona barat rusak|Sistem Pemadam Kebakaran APAB Dry Powder di Gedung Utama lantai 14 zona barat mengalami kerusakan|APAB Dry Powder|Gedung Utama|Lantai 14|Zona Barat|Sistem Pemadam Kebakaran|Ringan|Getaran|Sensor error|77000
APAB Dry Powder di lantai 14 zona barat gedung utama nggak bisa jalan|Setelah melakukan pemeriksaan, ditemukan bahwa APAB Dry Powder di Gedung Utama lantai 14 zona barat mengalami kerusakan pada sensor|APAB Dry Powder|Gedung Utama|Lantai 14|Zona Barat|Sistem Pemadam Kebakaran|Ringan|Getaran|Sensor error|77000
Sistem Pemadam Kebakaran APAB Dry Powder di zona barat lantai 14 gedung utama rusak parah banget|APAB Dry Powder di Gedung Utama lantai 14 zona barat mengalami kerusakan akibat getaran, sehingga menyebabkan sensor error|APAB Dry Powder|Gedung Utama|Lantai 14|Zona Barat|Sistem Pemadam Kebakaran|Ringan|Getaran|Sensor error|77000
Jet Shower di Gedung C Lantai 5 Zona Selatan rusak parah bro|Laporan teknisi: Jet Shower di Gedung C, Lantai 5, Zona Selatan mengalami kerusakan pada tampilan akibat kelembaban tinggi|Jet Shower|Gedung C|Lantai 5|Zona Selatan|Plumbing|Fatal|Kelembaban tinggi|Tampilan rusak|10420000
Jet Shower di lantai 5 gedung C zona selatan gak bisa dipake gan|Laporan teknisi: Kerusakan pada Jet Shower di Gedung C, Lantai 5, Zona Selatan, disebabkan oleh kelembaban tinggi yang menyebabkan tampilan rusak|Jet Shower|Gedung C|Lantai 5|Zona Selatan|Plumbing|Fatal|Kelembaban tinggi|Tampilan rusak|10420000
Jet Shower gedung C lantai 5 zona selatan rusak berat, tolong bantu|Laporan teknisi: Jet Shower di Gedung C, Lantai 5, Zona Selatan, mengalami kerusakan fatal pada tampilan akibat kelembaban tinggi, perlu perbaikan segera|Jet Shower|Gedung C|Lantai 5|Zona Selatan|Plumbing|Fatal|Kelembaban tinggi|Tampilan rusak|10420000
Gedung Servis lantai 2 zona timur MDP import rusak|MDP import di Gedung Servis lantai 2 zona timur mengalami gangguan akibat overload sehingga performa menurun|MDP|Gedung Servis|Lantai 2|Zona Timur|Electrical|Sedang|Overload|Performa menurun|544000
Lagi, MDP import di zona timur lantai 2 gedung servis nggak jalan|Pemeriksaan MDP import di Gedung Servis lantai 2 zona timur menunjukkan adanya overload yang menyebabkan penurunan performa|MDP|Gedung Servis|Lantai 2|Zona Timur|Electrical|Sedang|Overload|Performa menurun|544000
MDP import di lantai 2 zona timur gedung servis tiba2 nggak nyala, tolong bantu|Laporan teknisi: MDP import di Gedung Servis lantai 2 zona timur mengalami kerusakan akibat overload, perlu perbaikan segera|MDP|Gedung Servis|Lantai 2|Zona Timur|Electrical|Sedang|Overload|Performa menurun|544000
Meter PDAM di Gedung Utama lantai 17 zona timur bermasalah, air tidak keluar|Laporan teknisi: Meter PDAM di Gedung Utama lantai 17 zona timur mengalami kerusakan, perlu perbaikan|Meter PDAM|Gedung Utama|Lantai 17|Zona Timur|Pencatatan Meter|Ringan|Kelembaban tinggi|Koneksi terputus|374000
Meter PDAM di lantai 17 zona timur gedung utama tidak berfungsi dengan baik, tolong bantu|Laporan teknisi: Pemeriksaan Meter PDAM di Gedung Utama lantai 17 zona timur menunjukkan adanya kerusakan pada koneksi|Meter PDAM|Gedung Utama|Lantai 17|Zona Timur|Pencatatan Meter|Ringan|Kelembaban tinggi|Koneksi terputus|374000
Gangguan air di Gedung Utama lantai 17 zona timur, meter PDAM rusak, apa yang harus saya lakukan?|Laporan teknisi: Setelah melakukan pengecekan, ditemukan bahwa Meter PDAM di Gedung Utama lantai 17 zona timur mengalami kerusakan akibat kelembaban tinggi|Meter PDAM|Gedung Utama|Lantai 17|Zona Timur|Pencatatan Meter|Ringan|Kelembaban tinggi|Koneksi terputus|374000
Lampu Downlight di Gedung Servis Lantai 1 Zona Timur mati tiba2|Laporan kerusakan Lampu Downlight di Gedung Servis Lantai 1 Zona Timur, kondisi mati total|Lampu Downlight|Gedung Servis|Lantai 1|Zona Timur|Electrical|Sedang|Human error|Getaran berlebihan|1809000
Lampu Downlight di Lantai 1 Zona Timur Gedung Servis rusak parah|Kerusakan pada Lampu Downlight di Gedung Servis Lantai 1 Zona Timur, diduga karena getaran yang berlebihan|Lampu Downlight|Gedung Servis|Lantai 1|Zona Timur|Electrical|Sedang|Human error|Getaran berlebihan|1809000
Lampu Downlight di Zona Timur Lantai 1 Gedung Servis error|Laporan perbaikan Lampu Downlight di Gedung Servis Lantai 1 Zona Timur, kerusakan disebabkan oleh human error|Lampu Downlight|Gedung Servis|Lantai 1|Zona Timur|Electrical|Sedang|Human error|Getaran berlebihan|1809000
UPS di gedung utama lantai 5 zona barat nggak nyala bro|Laporan kerusakan Uninterruptible Power Supply di Gedung Utama, Lantai 5, Zona Barat, karena aliran listrik lemah|Uninterruptible Power Supply|Gedung Utama|Lantai 5|Zona Barat|Electrical|Sedang|Kelembaban tinggi|Aliran lemah|761000
UPS di lantai 5 gedung utama tiba2 mati pas dipake|Kerusakan Uninterruptible Power Supply di Gedung Utama, Lantai 5, Zona Barat, disebabkan kelembaban tinggi yang menyebabkan aliran lemah|Uninterruptible Power Supply|Gedung Utama|Lantai 5|Zona Barat|Electrical|Sedang|Kelembaban tinggi|Aliran lemah|761000
Gedung utama lantai 5 zona barat UPS nya nggak jalan|Uninterruptible Power Supply di Gedung Utama, Lantai 5, Zona Barat mengalami kerusakan karena kelembaban tinggi yang menyebabkan aliran listrik lemah|Uninterruptible Power Supply|Gedung Utama|Lantai 5|Zona Barat|Electrical|Sedang|Kelembaban tinggi|Aliran lemah|761000
Genset bensin Krisbow di gedung A lantai 1 zona selatan tiba2 mati|Laporan kerusakan genset bensin Krisbow di Gedung A, Lantai 1, Zona Selatan, menyebabkan gangguan operasional|Genset Bensin|Gedung A|Lantai 1|Zona Selatan|Mechanical|Berat|Kurang perawatan|Overheat|3927000
Genset Krisbow di gedung A lantai 1 zona selatan panas banget sampai mati|Pemeriksaan genset Krisbow di Gedung A, Lantai 1, Zona Selatan, menemukan indikasi overheat yang parah|Genset Bensin|Gedung A|Lantai 1|Zona Selatan|Mechanical|Berat|Kurang perawatan|Overheat|3927000
Genset bensin Krisbow di gedung A lantai 1 zona selatan tidak bisa dinyalakan, kayaknya terlalu panas|Kerusakan genset bensin Krisbow di Gedung A, Lantai 1, Zona Selatan, disebabkan oleh kurangnya perawatan rutin yang menyebabkan overheat|Genset Bensin|Gedung A|Lantai 1|Zona Selatan|Mechanical|Berat|Kurang perawatan|Overheat|3927000
Lantai granit di gedung D lantai 1 zona timur rusak banget|Laporan perbaikan lantai granit di Gedung D, Lantai 1, Zona Timur karena remote tidak berfungsi|Lantai Granit|Gedung D|Lantai 1|Zona Timur|Civil|Sedang|Kurang perawatan|Remote tidak berfungsi|737000
Lagi ada masalah di lantai granit zona timur gedung D, lantai 1, remote ga nyala|Laporan teknisi untuk memperbaiki lantai granit di Gedung D, Lantai 1, Zona Timur karena kerusakan remote|Lantai Granit|Gedung D|Lantai 1|Zona Timur|Civil|Sedang|Kurang perawatan|Remote tidak berfungsi|737000
Gedung D lantai 1 zona timur, lantai granit rusak, tolong dicek remote nya|Laporan perawatan lantai granit di Gedung D, Lantai 1, Zona Timur karena kurangnya perawatan menyebabkan remote tidak berfungsi|Lantai Granit|Gedung D|Lantai 1|Zona Timur|Civil|Sedang|Kurang perawatan|Remote tidak berfungsi|737000
Dinding tembok gedung E lantai 3 zona tengah bunyi aneh banget|Laporan kerusakan dinding tembok di gedung E lantai 3 zona tengah dengan gejala bunyi abnormal|Dinding Tembok/Mansonry|Gedung E|Lantai 3|Zona Tengah|Civil|Ringan|Overload|Bunyi abnormal|224000
Gedung E lantai 3 zona tengah dinding temboknya ada suara-suara aneh|Kerusakan dinding tembok di gedung E lantai 3 zona tengah disebabkan oleh overload sehingga menimbulkan bunyi abnormal|Dinding Tembok/Mansonry|Gedung E|Lantai 3|Zona Tengah|Civil|Ringan|Overload|Bunyi abnormal|224000
Halo, dinding tembok gedung E lantai 3 zona tengah bunyi nyaring, tolong periksa|Dinding tembok di gedung E lantai 3 zona tengah mengalami kerusakan dengan gejala bunyi abnormal dan perlu perbaikan segera|Dinding Tembok/Mansonry|Gedung E|Lantai 3|Zona Tengah|Civil|Ringan|Overload|Bunyi abnormal|224000
Lampu downlight di lantai 12 gedung A zona barat tiba-tiba mati dan bau gosong|Laporan kerusakan lampu downlight di Gedung A, Lantai 12, Zona Barat, dikarenakan overheat sehingga mengalami kerusakan berat|Lampu Downlight|Gedung A|Lantai 12|Zona Barat|Electrical|Berat|Kurang perawatan|Overheat|1740000
Lampu di gedung A lantai 12 zona barat tiba2 mati dan ada bau terbakar|Laporan inspeksi menunjukkan bahwa lampu downlight di Gedung A, Lantai 12, Zona Barat mengalami kerusakan karena overheat, kemungkinan disebabkan kurangnya perawatan|Lampu Downlight|Gedung A|Lantai 12|Zona Barat|Electrical|Berat|Kurang perawatan|Overheat|1740000
Lampu downlight di lantai 12 zona barat gedung A tidak nyala dan ada bau gosong parah|Laporan teknisi menyebutkan bahwa kerusakan pada lampu downlight di Gedung A, Lantai 12, Zona Barat disebabkan oleh overheat yang parah, dan memerlukan perbaikan segera|Lampu Downlight|Gedung A|Lantai 12|Zona Barat|Electrical|Berat|Kurang perawatan|Overheat|1740000
Gedung parkir lantai 5 zona barat ada floor drain bocor parah banget|Laporan teknisi: Floor Drain di Gedung Parkir, Lantai 5, Zona Barat mengalami kebocoran parah|Floor Drain|Gedung Parkir|Lantai 5|Zona Barat|Plumbing|Fatal|Aus normal|Korsleting|15900000
Floor drain di gedung parkir lantai 5 zona barat korslet dan bau banget|Laporan teknisi: Floor Drain di Gedung Parkir, Lantai 5, Zona Barat mengalami korsleting dan bau tidak sedap|Floor Drain|Gedung Parkir|Lantai 5|Zona Barat|Plumbing|Fatal|Aus normal|Korsleting|15900000
Lagi parkir di lantai 5 zona barat, tiba2 air dari floor drain gedung parkir muncrat ke mana2|Laporan teknisi: Kejadian kebocoran air dari Floor Drain di Gedung Parkir, Lantai 5, Zona Barat perlu segera ditangani|Floor Drain|Gedung Parkir|Lantai 5|Zona Barat|Plumbing|Fatal|Aus normal|Korsleting|15900000
Lampu LED Bulb di Gedung Servis Lantai 2 Zona Tengah mati tiba2|Laporan teknisi: Lampu LED Bulb di Gedung Servis Lantai 2 Zona Tengah mengalami kerusakan karena getaran berlebihan|Lampu LED Bulb|Gedung Servis|Lantai 2|Zona Tengah|Electrical|Sedang|Kualitas material|Getaran berlebihan|1744000
Lampu LED Bulb di lantai 2 zona tengah gedung servis rusak parah|Inspeksi menunjukkan bahwa Lampu LED Bulb di Gedung Servis Lantai 2 Zona Tengah mengalami kerusakan akibat kualitas material yang buruk|Lampu LED Bulb|Gedung Servis|Lantai 2|Zona Tengah|Electrical|Sedang|Kualitas material|Getaran berlebihan|1744000
Lampu LED Bulb di zona tengah lantai 2 gedung servis tiba2 getar dan mati|Laporan teknis: Kerusakan pada Lampu LED Bulb di Gedung Servis Lantai 2 Zona Tengah disebabkan oleh getaran berlebihan yang diakibatkan oleh kualitas material yang tidak memadai|Lampu LED Bulb|Gedung Servis|Lantai 2|Zona Tengah|Electrical|Sedang|Kualitas material|Getaran berlebihan|1744000
Lampu jet pump di gedung D lantai 11 zona utara tiba2 mati|Laporan kerusakan lampu jet pump di Gedung D Lantai 11 Zona Utara, jenis kerusakan lampu mati, kemungkinan disebabkan korosi|Jet Pump|Gedung D|Lantai 11|Zona Utara|Distribusi Air|Sedang|Korosi|Lampu mati|1198000
Jet pump di lantai 11 gedung D zona utara gak nyala bro|Pemeriksaan menunjukkan bahwa jet pump di Gedung D Lantai 11 Zona Utara mengalami kerusakan pada lampu, kemungkinan disebabkan korosi, perlu perbaikan segera|Jet Pump|Gedung D|Lantai 11|Zona Utara|Distribusi Air|Sedang|Korosi|Lampu mati|1198000
Lampu jet pump gedung D lantai 11 zona utara mati total|Kerusakan pada lampu jet pump di Gedung D Lantai 11 Zona Utara, kemungkinan disebabkan korosi, perlu perbaikan untuk menghindari kerusakan lebih lanjut|Jet Pump|Gedung D|Lantai 11|Zona Utara|Distribusi Air|Sedang|Korosi|Lampu mati|1198000
kloset di gedung D lantai 6 zona selatan bermasalah, tiba-tiba mati sendiri|Kerusakan kloset di Gedung D Lantai 6 Zona Selatan disebabkan oleh korsleting, perlu penanganan segera|Kloset|Gedung D|Lantai 6|Zona Selatan|Plumbing|Berat|Tegangan tidak stabil|Korsleting|5783000
kloset di gedung D lantai 6 zona selatan rusak parah, tidak bisa dipakai|Laporan teknisi: Kloset di Gedung D Lantai 6 Zona Selatan mengalami kerusakan berat karena tegangan tidak stabil, menyebabkan korsleting|Kloset|Gedung D|Lantai 6|Zona Selatan|Plumbing|Berat|Tegangan tidak stabil|Korsleting|5783000
kloset di gedung D lantai 6 zona selatan tiba2 nggak nyala, mungkin korslet atau apa|Kerusakan kloset di Gedung D Lantai 6 Zona Selatan diduga karena korsleting akibat tegangan tidak stabil, perlu diperiksa segera|Kloset|Gedung D|Lantai 6|Zona Selatan|Plumbing|Berat|Tegangan tidak stabil|Korsleting|5783000
Smoke Detector di Gedung E Lantai 1 Zona Barat rusak banget|Laporan teknisi: Smoke Detector merk Notifier di Gedung E Lantai 1 Zona Barat mengalami kerusakan|Smoke Detector|Gedung E|Lantai 1|Zona Barat|Sistem Proteksi Kebakaran Aktif|Sedang|Kurang perawatan|Getaran berlebihan|1133000
Smoke Detector di Gedung E Lantai 1 Zona Barat tiba2 bunyi terus|Terdapat kerusakan pada Smoke Detector Notifier di Gedung E Lantai 1 Zona Barat, perlu perbaikan segera|Smoke Detector|Gedung E|Lantai 1|Zona Barat|Sistem Proteksi Kebakaran Aktif|Sedang|Kurang perawatan|Getaran berlebihan|1133000
Gedung E Lantai 1 Zona Barat smoke detectornya gak jalan|Ditemukan masalah pada Smoke Detector Notifier di Gedung E Lantai 1 Zona Barat, kemungkinan karena kurang perawatan|Smoke Detector|Gedung E|Lantai 1|Zona Barat|Sistem Proteksi Kebakaran Aktif|Sedang|Kurang perawatan|Getaran berlebihan|1133000
Lampu pylon sign di gedung parkir lantai 1 zona selatan mati total|Lampu pylon sign di Gedung Parkir, Lantai 1, Zona Selatan mengalami kebocoran yang parah akibat debu/kotoran|Lampu Pylon Sign|Gedung Parkir|Lantai 1|Zona Selatan|Electrical|Berat|Debu/kotoran|Kebocoran|6408000
Lampu di lantai 1 zona selatan gedung parkir ga nyala|Laporan teknisi: Lampu pylon sign di Gedung Parkir, Lantai 1, Zona Selatan mengalami kerusakan kebocoran yang disebabkan oleh debu/kotoran|Lampu Pylon Sign|Gedung Parkir|Lantai 1|Zona Selatan|Electrical|Berat|Debu/kotoran|Kebocoran|6408000
Lampu pylon sign di parkir lantai 1 zona selatan rusak berat|Lampu pylon sign di Gedung Parkir, Lantai 1, Zona Selatan rusak berat akibat kebocoran yang disebabkan oleh debu/kotoran, memerlukan perbaikan segera|Lampu Pylon Sign|Gedung Parkir|Lantai 1|Zona Selatan|Electrical|Berat|Debu/kotoran|Kebocoran|6408000
APAR Dry Powder Stored Pressure di parkiran lantai 1 utara rusak parah|APAR Dry Powder Stored Pressure di Gedung Parkir, Lantai 1, Zona Utara mengalami kerusakan retak/pecah karena human error|APAR Dry Powder Stored Pressure|Gedung Parkir|Lantai 1|Zona Utara|Sistem Pemadam Kebakaran|Berat|Human error|Retak/pecah|2342000
APAR di lantai 1 parkir utara gedung parkir tidak bisa dipakai lagi|APAR Dry Powder Stored Pressure di lokasi Gedung Parkir, Lantai 1, Zona Utara mengalami kerusakan yang cukup parah akibat kesalahan manusia|APAR Dry Powder Stored Pressure|Gedung Parkir|Lantai 1|Zona Utara|Sistem Pemadam Kebakaran|Berat|Human error|Retak/pecah|2342000
Sistem pemadaman kebakaran APAR Dry Powder di zona utara lantai 1 parkir rusak berat|Laporan teknis: APAR Dry Powder Stored Pressure di Gedung Parkir, Lantai 1, Zona Utara mengalami kerusakan serius yang disebabkan oleh human error|APAR Dry Powder Stored Pressure|Gedung Parkir|Lantai 1|Zona Utara|Sistem Pemadam Kebakaran|Berat|Human error|Retak/pecah|2342000
Gedung Utama lantai 16 zona utara APAR Dry Powder Stored Pressure rusak parah|APAR Dry Powder Stored Pressure di Gedung Utama lantai 16 zona utara mengalami kerusakan berat akibat korosi, suhu tidak stabil|APAR Dry Powder Stored Pressure|Gedung Utama|Lantai 16|Zona Utara|Sistem Pemadam Kebakaran|Berat|Korosi|Suhu tidak stabil|9169000
APAR di lantai 16 gedung utama zona utara nggak bisa dipake, kayaknya korosi|Pemeriksaan APAR Dry Powder Stored Pressure di Gedung Utama lantai 16 zona utara menunjukkan kerusakan akibat korosi, perlu perbaikan segera|APAR Dry Powder Stored Pressure|Gedung Utama|Lantai 16|Zona Utara|Sistem Pemadam Kebakaran|Berat|Korosi|Suhu tidak stabil|9169000
APAR Dry Powder Stored Pressure di zona utara lantai 16 gedung utama bermasalah, tolong bantu|Laporan kerusakan APAR Dry Powder Stored Pressure di Gedung Utama lantai 16 zona utara menunjukkan adanya kerusakan berat akibat korosi, suhu tidak stabil, memerlukan perbaikan|APAR Dry Powder Stored Pressure|Gedung Utama|Lantai 16|Zona Utara|Sistem Pemadam Kebakaran|Berat|Korosi|Suhu tidak stabil|9169000
Kursi di lantai 1 zona tengah gedung parkir bocor parah bro|Laporan kerusakan Kursi di Gedung Parkir, Lantai 1, Zona Tengah, mengalami kebocoran akibat korosi|Kursi|Gedung Parkir|Lantai 1|Zona Tengah|Arsitektur|Sedang|Korosi|Kebocoran|1143000
Kursi di gedung parkir lantai 1 zona tengah ada kebocoran|Inspeksi menunjukkan bahwa Kursi di Gedung Parkir, Lantai 1, Zona Tengah, mengalami kerusakan berupa kebocoran|Kursi|Gedung Parkir|Lantai 1|Zona Tengah|Arsitektur|Sedang|Korosi|Kebocoran|1143000
Kursi di zona tengah lantai 1 gedung parkir rembes air|Pemeriksaan teknis Kursi di Gedung Parkir, Lantai 1, Zona Tengah, menemukan kebocoran yang disebabkan oleh korosi|Kursi|Gedung Parkir|Lantai 1|Zona Tengah|Arsitektur|Sedang|Korosi|Kebocoran|1143000
monitor di gedung B lantai 8 zona barat rusak|Laporan perbaikan monitor import di gedung B lantai 8 zona barat karena sensor error|Monitor/Layar|Gedung B|Lantai 8|Zona Barat|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Sensor error|384000
layar import di gedung B lantai 8 zona barat tidak nyala|Laporan perbaikan layar import di gedung B lantai 8 zona barat karena kerusakan sensor|Monitor/Layar|Gedung B|Lantai 8|Zona Barat|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Sensor error|384000
gedung B lantai 8 zona barat monitor import tidak bisa digunakan|Laporan perbaikan monitor import di gedung B lantai 8 zona barat karena error sensor|Monitor/Layar|Gedung B|Lantai 8|Zona Barat|Sistem Telekomunikasi Gedung|Sedang|Aus normal|Sensor error|384000
Pintu Kayu/HPL di Gedung B lantai 8 zona selatan tiba2 nggak buka|Pintu Kayu/HPL di Gedung B lantai 8 zona selatan mengalami kerusakan mendadak, tidak dapat dibuka|Pintu Kayu/HPL|Gedung B|Lantai 8|Zona Selatan|Arsitektur|Sedang|Kurang perawatan|Mati mendadak|1545000
Pintu di Gedung B lantai 8 zona selatan rusak nggak bisa dibuka, kayaknya mati mendadak deh|Pintu Kayu/HPL di Gedung B lantai 8 zona selatan mengalami kerusakan teknis, tidak dapat digunakan|Pintu Kayu/HPL|Gedung B|Lantai 8|Zona Selatan|Arsitektur|Sedang|Kurang perawatan|Mati mendadak|1545000
Pintu kayu di lantai 8 Gedung B zona selatan tiba2 nggak bisa dibuka, kayaknya perlu diperbaiki|Pintu Kayu/HPL di Gedung B lantai 8 zona selatan memerlukan perawatan dan perbaikan segera|Pintu Kayu/HPL|Gedung B|Lantai 8|Zona Selatan|Arsitektur|Sedang|Kurang perawatan|Mati mendadak|1545000
APAR CO2 di Gedung D lantai 7 zona barat tidak nyala|Laporan teknisi: APAR CO2 di Gedung D, Lantai 7, Zona Barat mengalami kerusakan total, tidak dapat berfungsi|APAR CO2|Gedung D|Lantai 7|Zona Barat|Sistem Pemadam Kebakaran|Ringan|Kualitas material|Tidak berfungsi total|120000
Apa yang terjadi dengan APAR CO2 di lantai 7 Gedung D zona barat, tidak bisa dipake|Laporan teknisi: APAR CO2 di Gedung D, Lantai 7, Zona Barat mengalami kerusakan akibat kualitas material yang buruk, sehingga tidak dapat berfungsi|APAR CO2|Gedung D|Lantai 7|Zona Barat|Sistem Pemadam Kebakaran|Ringan|Kualitas material|Tidak berfungsi total|120000
